cycle,dis_spec_mAhg,chg_spec_mAhg,dis_uAh,chg_uAh,CE_pct
595,40.9,41.0,40.9,41.0,99.7560975609756
596,41.0,40.9,41.0,40.9,100.24449877750612
597,41.0,41.0,41.0,41.0,100.0
598,41.0,41.0,41.0,41.0,100.0
599,41.0,41.0,41.0,41.0,100.0
600,41.1,41.1,41.1,41.1,100.0
601,41.0,41.1,41.0,41.1,99.7566909975669
602,41.0,41.0,41.0,41.0,100.0
603,40.9,40.9,40.9,40.9,100.0
604,40.9,41.0,40.9,41.0,99.7560975609756
605,41.0,41.0,41.0,41.0,100.0
606,41.0,40.9,41.0,40.9,100.24449877750612
607,40.9,41.0,40.9,41.0,99.7560975609756
608,41.0,41.0,41.0,41.0,100.0
609,40.9,41.0,40.9,41.0,99.7560975609756
610,41.0,41.0,41.0,41.0,100.0
611,40.9,40.9,40.9,40.9,100.0
612,41.0,41.0,41.0,41.0,100.0
613,40.9,41.0,40.9,41.0,99.7560975609756
614,41.0,41.0,41.0,41.0,100.0
615,41.0,40.9,41.0,40.9,100.24449877750612
616,40.9,40.9,40.9,40.9,100.0
617,40.9,41.0,40.9,41.0,99.7560975609756
618,41.0,41.0,41.0,41.0,100.0
619,41.0,40.9,41.0,40.9,100.24449877750612
620,40.9,41.0,40.9,41.0,99.7560975609756
621,40.9,41.0,40.9,41.0,99.7560975609756
622,41.0,41.0,41.0,41.0,100.0
623,40.9,40.9,40.9,40.9,100.0
624,41.0,40.9,41.0,40.9,100.24449877750612
625,40.9,40.9,40.9,40.9,100.0
626,41.2,41.3,41.2,41.3,99.75786924939469
627,41.1,41.0,41.1,41.0,100.2439024390244
628,40.9,40.9,40.9,40.9,100.0
629,40.9,41.0,40.9,41.0,99.7560975609756
630,40.9,40.9,40.9,40.9,100.0
631,41.0,41.0,41.0,41.0,100.0
632,40.9,41.0,40.9,41.0,99.7560975609756
633,41.0,40.9,41.0,40.9,100.24449877750612
634,41.0,41.0,41.0,41.0,100.0
635,40.9,40.9,40.9,40.9,100.0
636,40.9,40.9,40.9,40.9,100.0
637,40.9,40.9,40.9,40.9,100.0
638,40.9,40.9,40.9,40.9,100.0
639,40.9,41.0,40.9,41.0,99.7560975609756
640,41.0,40.9,41.0,40.9,100.24449877750612
641,40.9,40.9,40.9,40.9,100.0
642,40.9,40.9,40.9,40.9,100.0
643,40.9,40.9,40.9,40.9,100.0
644,41.0,41.0,41.0,41.0,100.0
645,40.9,41.0,40.9,41.0,99.7560975609756
646,41.0,41.0,41.0,41.0,100.0
647,40.8,40.8,40.8,40.8,100.0
648,40.9,41.0,40.9,41.0,99.7560975609756
649,41.0,40.9,41.0,40.9,100.24449877750612
650,40.8,40.9,40.8,40.9,99.75550122249388
651,41.0,41.1,41.0,41.1,99.7566909975669
652,40.9,40.9,40.9,40.9,100.0
653,41.0,41.0,41.0,41.0,100.0
654,40.9,41.0,40.9,41.0,99.7560975609756
655,40.9,40.9,40.9,40.9,100.0
656,40.9,40.9,40.9,40.9,100.0
657,40.9,41.0,40.9,41.0,99.7560975609756
658,40.9,41.0,40.9,41.0,99.7560975609756
659,41.0,41.0,41.0,41.0,100.0
660,40.9,40.9,40.9,40.9,100.0
661,41.0,40.9,41.0,40.9,100.24449877750612
662,40.8,40.9,40.8,40.9,99.75550122249388
663,40.9,40.9,40.9,40.9,100.0
664,41.0,40.9,41.0,40.9,100.24449877750612
665,40.9,40.9,40.9,40.9,100.0
666,41.0,40.9,41.0,40.9,100.24449877750612
667,40.9,40.9,40.9,40.9,100.0
668,40.8,40.9,40.8,40.9,99.75550122249388
669,40.8,40.9,40.8,40.9,99.75550122249388
670,41.0,40.9,41.0,40.9,100.24449877750612
671,40.9,40.9,40.9,40.9,100.0
672,40.9,40.9,40.9,40.9,100.0
673,40.9,40.9,40.9,40.9,100.0
674,40.9,40.8,40.9,40.8,100.24509803921569
675,40.9,41.0,40.9,41.0,99.7560975609756
676,41.1,41.2,41.1,41.2,99.75728155339806
677,41.0,40.9,41.0,40.9,100.24449877750612
678,40.9,40.9,40.9,40.9,100.0
679,40.8,40.8,40.8,40.8,100.0
680,40.8,40.9,40.8,40.9,99.75550122249388
681,40.9,40.9,40.9,40.9,100.0
682,40.8,40.9,40.8,40.9,99.75550122249388
683,40.9,40.9,40.9,40.9,100.0
684,40.9,40.9,40.9,40.9,100.0
685,40.9,40.9,40.9,40.9,100.0
686,40.9,40.9,40.9,40.9,100.0
687,40.9,40.8,40.9,40.8,100.24509803921569
688,40.9,40.9,40.9,40.9,100.0
689,40.9,40.9,40.9,40.9,100.0
690,40.9,40.9,40.9,40.9,100.0
691,40.9,41.0,40.9,41.0,99.7560975609756
692,40.9,40.9,40.9,40.9,100.0
693,40.9,40.9,40.9,40.9,100.0
694,40.9,41.0,40.9,41.0,99.7560975609756
695,40.9,40.9,40.9,40.9,100.0
696,40.9,40.9,40.9,40.9,100.0
697,40.9,40.9,40.9,40.9,100.0
698,40.9,40.9,40.9,40.9,100.0
699,40.9,40.9,40.9,40.9,100.0
700,40.9,41.0,40.9,41.0,99.7560975609756
701,41.1,41.0,41.1,41.0,100.2439024390244
702,41.0,40.9,41.0,40.9,100.24449877750612
703,40.9,41.0,40.9,41.0,99.7560975609756
704,40.9,40.9,40.9,40.9,100.0
705,40.8,40.9,40.8,40.9,99.75550122249388
706,40.8,40.9,40.8,40.9,99.75550122249388
707,40.9,40.9,40.9,40.9,100.0
708,40.9,40.9,40.9,40.9,100.0
709,40.8,40.8,40.8,40.8,100.0
710,40.8,40.9,40.8,40.9,99.75550122249388
711,40.9,40.9,40.9,40.9,100.0
712,41.0,40.9,41.0,40.9,100.24449877750612
713,40.8,40.9,40.8,40.9,99.75550122249388
714,40.9,40.8,40.9,40.8,100.24509803921569
715,40.8,40.9,40.8,40.9,99.75550122249388
716,41.0,41.0,41.0,41.0,100.0
717,40.9,40.9,40.9,40.9,100.0
718,40.8,40.8,40.8,40.8,100.0
719,40.9,40.9,40.9,40.9,100.0
720,40.8,40.8,40.8,40.8,100.0
721,40.9,40.8,40.9,40.8,100.24509803921569
722,40.8,41.0,40.8,41.0,99.51219512195121
723,40.9,40.9,40.9,40.9,100.0
724,40.9,41.0,40.9,41.0,99.7560975609756
725,41.1,41.0,41.1,41.0,100.2439024390244
726,40.9,40.8,40.9,40.8,100.24509803921569
727,40.8,40.9,40.8,40.9,99.75550122249388
728,40.9,40.8,40.9,40.8,100.24509803921569
729,40.9,40.9,40.9,40.9,100.0
730,40.9,40.9,40.9,40.9,100.0
731,40.8,40.8,40.8,40.8,100.0
732,40.9,40.9,40.9,40.9,100.0
733,40.8,40.9,40.8,40.9,99.75550122249388
734,40.9,40.8,40.9,40.8,100.24509803921569
735,40.8,40.8,40.8,40.8,100.0
736,40.9,40.9,40.9,40.9,100.0
737,40.9,40.9,40.9,40.9,100.0
738,40.8,40.9,40.8,40.9,99.75550122249388
739,40.8,40.8,40.8,40.8,100.0
740,40.8,40.9,40.8,40.9,99.75550122249388
741,40.9,40.9,40.9,40.9,100.0
742,40.8,40.8,40.8,40.8,100.0
743,40.8,40.9,40.8,40.9,99.75550122249388
744,40.8,40.8,40.8,40.8,100.0
745,40.9,40.8,40.9,40.8,100.24509803921569
746,40.9,40.8,40.9,40.8,100.24509803921569
747,40.8,40.9,40.8,40.9,99.75550122249388
748,40.8,40.9,40.8,40.9,99.75550122249388
749,41.0,41.0,41.0,41.0,100.0
750,40.8,40.8,40.8,40.8,100.0
751,40.8,40.8,40.8,40.8,100.0
752,40.8,40.8,40.8,40.8,100.0
753,40.8,40.8,40.8,40.8,100.0
754,40.8,40.9,40.8,40.9,99.75550122249388
755,40.8,40.8,40.8,40.8,100.0
756,40.8,40.8,40.8,40.8,100.0
757,40.8,40.9,40.8,40.9,99.75550122249388
758,40.8,40.9,40.8,40.9,99.75550122249388
759,40.8,40.8,40.8,40.8,100.0
760,40.9,40.9,40.9,40.9,100.0
761,40.8,40.9,40.8,40.9,99.75550122249388
762,40.9,40.8,40.9,40.8,100.24509803921569
763,40.8,40.8,40.8,40.8,100.0
764,40.8,40.8,40.8,40.8,100.0
765,40.9,40.9,40.9,40.9,100.0
766,40.8,40.8,40.8,40.8,100.0
767,40.8,40.8,40.8,40.8,100.0
768,40.9,40.8,40.9,40.8,100.24509803921569
769,40.7,40.7,40.7,40.7,100.0
770,40.8,40.8,40.8,40.8,100.0
771,40.8,40.8,40.8,40.8,100.0
772,40.8,40.7,40.8,40.7,100.24570024570023
773,41.0,41.1,41.0,41.1,99.7566909975669
774,40.9,40.8,40.9,40.8,100.24509803921569
775,40.8,40.9,40.8,40.9,99.75550122249388
776,40.8,40.8,40.8,40.8,100.0
777,40.8,40.8,40.8,40.8,100.0
778,40.8,40.9,40.8,40.9,99.75550122249388
779,40.8,40.8,40.8,40.8,100.0
780,40.8,40.8,40.8,40.8,100.0
781,40.8,40.9,40.8,40.9,99.75550122249388
782,40.8,40.8,40.8,40.8,100.0
783,40.9,40.8,40.9,40.8,100.24509803921569
784,40.8,40.8,40.8,40.8,100.0
785,40.8,40.8,40.8,40.8,100.0
786,40.8,40.8,40.8,40.8,100.0
787,40.8,40.8,40.8,40.8,100.0
788,40.8,40.8,40.8,40.8,100.0
789,40.8,40.8,40.8,40.8,100.0
790,40.8,40.8,40.8,40.8,100.0
791,40.7,40.7,40.7,40.7,100.0
792,40.8,40.8,40.8,40.8,100.0
793,40.7,40.8,40.7,40.8,99.75490196078432
794,40.8,40.8,40.8,40.8,100.0
795,40.8,40.8,40.8,40.8,100.0
796,40.7,40.7,40.7,40.7,100.0
797,40.8,40.9,40.8,40.9,99.75550122249388
798,41.0,40.9,41.0,40.9,100.24449877750612
799,40.8,40.9,40.8,40.9,99.75550122249388
800,40.9,40.9,40.9,40.9,100.0
801,40.8,40.8,40.8,40.8,100.0
802,40.7,40.8,40.7,40.8,99.75490196078432
803,40.8,40.9,40.8,40.9,99.75550122249388
804,40.8,40.8,40.8,40.8,100.0
805,40.8,40.8,40.8,40.8,100.0
806,40.9,40.9,40.9,40.9,100.0
807,40.8,40.8,40.8,40.8,100.0
808,40.8,40.8,40.8,40.8,100.0
809,40.8,40.9,40.8,40.9,99.75550122249388
810,40.9,40.8,40.9,40.8,100.24509803921569
811,40.8,40.8,40.8,40.8,100.0
812,40.8,40.8,40.8,40.8,100.0
813,40.8,40.8,40.8,40.8,100.0
814,40.8,40.9,40.8,40.9,99.75550122249388
815,40.9,40.8,40.9,40.8,100.24509803921569
816,40.8,40.9,40.8,40.9,99.75550122249388
817,40.9,40.8,40.9,40.8,100.24509803921569
818,40.8,40.8,40.8,40.8,100.0
819,40.8,40.9,40.8,40.9,99.75550122249388
820,40.9,40.8,40.9,40.8,100.24509803921569
821,40.8,40.9,40.8,40.9,99.75550122249388
822,41.1,41.1,41.1,41.1,100.0
823,41.0,40.9,41.0,40.9,100.24449877750612
824,40.8,40.8,40.8,40.8,100.0
825,40.8,40.9,40.8,40.9,99.75550122249388
826,40.9,40.9,40.9,40.9,100.0
827,40.8,40.8,40.8,40.8,100.0
828,40.8,40.9,40.8,40.9,99.75550122249388
829,40.8,40.8,40.8,40.8,100.0
830,40.9,40.9,40.9,40.9,100.0
831,40.8,40.8,40.8,40.8,100.0
832,40.9,40.9,40.9,40.9,100.0
833,40.8,40.9,40.8,40.9,99.75550122249388
834,40.8,40.8,40.8,40.8,100.0
835,40.8,40.9,40.8,40.9,99.75550122249388
836,40.8,40.8,40.8,40.8,100.0
837,40.8,40.8,40.8,40.8,100.0
838,40.9,40.9,40.9,40.9,100.0
839,40.8,40.8,40.8,40.8,100.0
840,40.8,40.9,40.8,40.9,99.75550122249388
841,40.9,40.8,40.9,40.8,100.24509803921569
842,40.9,40.9,40.9,40.9,100.0
843,40.9,40.9,40.9,40.9,100.0
844,40.9,40.9,40.9,40.9,100.0
845,40.9,40.9,40.9,40.9,100.0
846,40.9,40.8,40.9,40.8,100.24509803921569
847,41.1,41.1,41.1,41.1,100.0
848,40.9,41.0,40.9,41.0,99.7560975609756
849,41.0,41.0,41.0,41.0,100.0
850,41.0,41.0,41.0,41.0,100.0
851,40.9,40.9,40.9,40.9,100.0
852,40.9,40.9,40.9,40.9,100.0
853,40.9,40.9,40.9,40.9,100.0
854,40.9,40.9,40.9,40.9,100.0
855,40.9,40.9,40.9,40.9,100.0
856,41.0,41.0,41.0,41.0,100.0
857,41.0,40.9,41.0,40.9,100.24449877750612
858,40.9,40.9,40.9,40.9,100.0
859,41.0,40.9,41.0,40.9,100.24449877750612
860,41.0,41.0,41.0,41.0,100.0
861,41.0,41.0,41.0,41.0,100.0
862,41.0,41.0,41.0,41.0,100.0
863,40.9,41.0,40.9,41.0,99.7560975609756
864,41.0,41.0,41.0,41.0,100.0
865,41.0,41.0,41.0,41.0,100.0
866,41.0,40.9,41.0,40.9,100.24449877750612
867,41.0,41.0,41.0,41.0,100.0
868,41.0,41.0,41.0,41.0,100.0
869,41.0,41.0,41.0,41.0,100.0
870,41.0,40.9,41.0,40.9,100.24449877750612
871,41.2,41.3,41.2,41.3,99.75786924939469
872,41.1,41.1,41.1,41.1,100.0
873,41.1,41.0,41.1,41.0,100.2439024390244
874,41.0,41.1,41.0,41.1,99.7566909975669
875,41.1,41.0,41.1,41.0,100.2439024390244
876,41.0,41.0,41.0,41.0,100.0
877,41.0,41.0,41.0,41.0,100.0
878,41.1,41.1,41.1,41.1,100.0
879,41.1,41.1,41.1,41.1,100.0
880,41.1,41.0,41.1,41.0,100.2439024390244
881,41.0,41.0,41.0,41.0,100.0
882,41.0,41.0,41.0,41.0,100.0
883,41.1,41.1,41.1,41.1,100.0
884,41.2,41.2,41.2,41.2,100.0
885,41.1,41.1,41.1,41.1,100.0
886,41.2,41.2,41.2,41.2,100.0
887,41.2,41.2,41.2,41.2,100.0
888,41.2,41.2,41.2,41.2,100.0
889,41.2,41.2,41.2,41.2,100.0
890,41.1,41.1,41.1,41.1,100.0
891,41.2,41.1,41.2,41.1,100.24330900243311
892,41.1,41.2,41.1,41.2,99.75728155339806
893,41.2,41.2,41.2,41.2,100.0
894,41.2,41.1,41.2,41.1,100.24330900243311
895,41.4,41.5,41.4,41.5,99.7590361445783
896,41.4,41.3,41.4,41.3,100.24213075060533
897,41.3,41.3,41.3,41.3,100.0
898,41.3,41.3,41.3,41.3,100.0
899,41.2,41.2,41.2,41.2,100.0
900,41.2,41.3,41.2,41.3,99.75786924939469
901,41.2,41.2,41.2,41.2,100.0
902,41.3,41.2,41.3,41.2,100.24271844660193
903,41.2,41.2,41.2,41.2,100.0
904,41.2,41.2,41.2,41.2,100.0
905,41.2,41.2,41.2,41.2,100.0
906,41.3,41.3,41.3,41.3,100.0
907,41.4,41.4,41.4,41.4,100.0
908,41.3,41.2,41.3,41.2,100.24271844660193
909,41.3,41.4,41.3,41.4,99.7584541062802
910,41.3,41.3,41.3,41.3,100.0
911,41.3,41.2,41.3,41.2,100.24271844660193
912,41.3,41.3,41.3,41.3,100.0
913,41.3,41.3,41.3,41.3,100.0
914,41.3,41.2,41.3,41.2,100.24271844660193
915,41.3,41.3,41.3,41.3,100.0
916,41.3,41.3,41.3,41.3,100.0
917,41.3,41.3,41.3,41.3,100.0
918,41.3,41.3,41.3,41.3,100.0
919,41.4,41.4,41.4,41.4,100.0
920,41.5,41.4,41.5,41.4,100.2415458937198
921,41.3,41.3,41.3,41.3,100.0
922,41.4,41.3,41.4,41.3,100.24213075060533
923,41.3,41.4,41.3,41.4,99.7584541062802
924,41.4,41.3,41.4,41.3,100.24213075060533
925,41.3,41.3,41.3,41.3,100.0
926,41.4,41.5,41.4,41.5,99.7590361445783
927,41.4,41.3,41.4,41.3,100.24213075060533
928,41.4,41.5,41.4,41.5,99.7590361445783
929,41.4,41.5,41.4,41.5,99.7590361445783
930,41.5,41.4,41.5,41.4,100.2415458937198
931,41.4,41.4,41.4,41.4,100.0
932,41.4,41.4,41.4,41.4,100.0
933,41.5,41.5,41.5,41.5,100.0
934,41.5,41.4,41.5,41.4,100.2415458937198
935,41.5,41.5,41.5,41.5,100.0
936,41.5,41.4,41.5,41.4,100.2415458937198
937,41.4,41.4,41.4,41.4,100.0
938,41.4,41.4,41.4,41.4,100.0
939,41.6,41.5,41.6,41.5,100.2409638554217
940,41.5,41.5,41.5,41.5,100.0
941,41.5,41.5,41.5,41.5,100.0
942,41.5,41.5,41.5,41.5,100.0
943,41.5,41.5,41.5,41.5,100.0
944,41.6,41.6,41.6,41.6,100.0
945,41.5,41.5,41.5,41.5,100.0
946,41.5,41.5,41.5,41.5,100.0
947,41.5,41.4,41.5,41.4,100.2415458937198
948,41.5,41.6,41.5,41.6,99.75961538461539
949,41.6,41.6,41.6,41.6,100.0
950,41.6,41.6,41.6,41.6,100.0
951,41.6,41.5,41.6,41.5,100.2409638554217
952,41.5,41.5,41.5,41.5,100.0
953,41.5,41.5,41.5,41.5,100.0
954,41.5,41.5,41.5,41.5,100.0
955,41.5,41.5,41.5,41.5,100.0
956,41.5,41.5,41.5,41.5,100.0
957,41.5,41.5,41.5,41.5,100.0
958,41.5,41.5,41.5,41.5,100.0
959,41.5,41.5,41.5,41.5,100.0
960,41.6,41.5,41.6,41.5,100.2409638554217
961,41.5,41.5,41.5,41.5,100.0
962,41.6,41.7,41.6,41.7,99.76019184652279
963,41.6,41.6,41.6,41.6,100.0
964,41.6,41.6,41.6,41.6,100.0
965,41.6,41.6,41.6,41.6,100.0
966,41.5,41.5,41.5,41.5,100.0
967,41.6,41.6,41.6,41.6,100.0
968,41.5,41.7,41.5,41.7,99.52038369304556
969,41.7,41.6,41.7,41.6,100.24038461538463
970,41.6,41.5,41.6,41.5,100.2409638554217
971,41.5,41.5,41.5,41.5,100.0
972,41.6,41.6,41.6,41.6,100.0
973,41.6,41.6,41.6,41.6,100.0
974,41.6,41.6,41.6,41.6,100.0
975,41.7,41.7,41.7,41.7,100.0
976,41.7,41.6,41.7,41.6,100.24038461538463
977,41.6,41.7,41.6,41.7,99.76019184652279
978,41.7,41.6,41.7,41.6,100.24038461538463
979,41.6,41.6,41.6,41.6,100.0
980,41.6,41.6,41.6,41.6,100.0
981,41.6,41.6,41.6,41.6,100.0
982,41.6,41.6,41.6,41.6,100.0
983,41.6,41.6,41.6,41.6,100.0
984,41.6,41.7,41.6,41.7,99.76019184652279
985,41.7,41.6,41.7,41.6,100.24038461538463
986,41.6,41.7,41.6,41.7,99.76019184652279
987,41.7,41.6,41.7,41.6,100.24038461538463
988,41.6,41.6,41.6,41.6,100.0
989,41.6,41.6,41.6,41.6,100.0
990,41.6,41.6,41.6,41.6,100.0
991,41.6,41.6,41.6,41.6,100.0
992,41.6,41.6,41.6,41.6,100.0
993,41.9,41.9,41.9,41.9,100.0
994,41.8,41.8,41.8,41.8,100.0
995,41.7,41.6,41.7,41.6,100.24038461538463
996,41.6,41.7,41.6,41.7,99.76019184652279
997,41.7,41.6,41.7,41.6,100.24038461538463
998,41.7,41.8,41.7,41.8,99.76076555023926
999,41.7,41.7,41.7,41.7,100.0
1000,41.7,41.7,41.7,41.7,100.0
1001,41.7,41.8,41.7,41.8,99.76076555023926
1002,41.7,41.7,41.7,41.7,100.0
1003,41.7,41.8,41.7,41.8,99.76076555023926
1004,41.7,41.7,41.7,41.7,100.0
1005,41.7,41.7,41.7,41.7,100.0
1006,41.7,41.7,41.7,41.7,100.0
1007,41.8,41.6,41.8,41.6,100.48076923076923
1008,41.4,41.5,41.4,41.5,99.7590361445783
1009,41.6,41.5,41.6,41.5,100.2409638554217
1010,41.6,41.6,41.6,41.6,100.0
1011,41.7,41.7,41.7,41.7,100.0
1012,41.7,41.7,41.7,41.7,100.0
1013,41.7,41.6,41.7,41.6,100.24038461538463
1014,41.6,41.5,41.6,41.5,100.2409638554217
1015,41.6,41.6,41.6,41.6,100.0
1016,41.6,41.6,41.6,41.6,100.0
1017,41.6,41.8,41.6,41.8,99.52153110047848
1018,41.8,41.7,41.8,41.7,100.2398081534772
1019,41.7,41.6,41.7,41.6,100.24038461538463
1020,41.7,41.7,41.7,41.7,100.0
1021,41.6,41.6,41.6,41.6,100.0
1022,41.7,41.7,41.7,41.7,100.0
1023,41.6,41.7,41.6,41.7,99.76019184652279
1024,41.6,41.6,41.6,41.6,100.0
1025,41.6,41.6,41.6,41.6,100.0
1026,41.6,41.6,41.6,41.6,100.0
1027,41.6,41.7,41.6,41.7,99.76019184652279
1028,41.7,41.6,41.7,41.6,100.24038461538463
1029,41.6,41.6,41.6,41.6,100.0
1030,41.6,41.6,41.6,41.6,100.0
1031,41.6,41.6,41.6,41.6,100.0
1032,41.6,41.6,41.6,41.6,100.0
1033,41.7,41.6,41.7,41.6,100.24038461538463
1034,41.6,41.6,41.6,41.6,100.0
1035,41.6,41.6,41.6,41.6,100.0
1036,41.6,41.6,41.6,41.6,100.0
1037,41.6,41.6,41.6,41.6,100.0
1038,41.6,41.6,41.6,41.6,100.0
1039,41.6,41.6,41.6,41.6,100.0
1040,41.6,41.6,41.6,41.6,100.0
1041,41.7,41.8,41.7,41.8,99.76076555023926
1042,41.8,41.7,41.8,41.7,100.2398081534772
1043,41.7,41.6,41.7,41.6,100.24038461538463
1044,41.6,41.6,41.6,41.6,100.0
1045,41.6,41.6,41.6,41.6,100.0
1046,41.6,41.5,41.6,41.5,100.2409638554217
1047,41.5,41.5,41.5,41.5,100.0
1048,41.6,41.6,41.6,41.6,100.0
1049,41.7,41.7,41.7,41.7,100.0
1050,41.7,41.6,41.7,41.6,100.24038461538463
1051,41.6,41.6,41.6,41.6,100.0
1052,41.6,41.6,41.6,41.6,100.0
1053,41.6,41.6,41.6,41.6,100.0
1054,41.7,41.6,41.7,41.6,100.24038461538463
1055,41.5,41.6,41.5,41.6,99.75961538461539
1056,41.7,41.6,41.7,41.6,100.24038461538463
1057,41.6,41.6,41.6,41.6,100.0
1058,41.6,41.6,41.6,41.6,100.0
1059,41.6,41.5,41.6,41.5,100.2409638554217
1060,41.6,41.6,41.6,41.6,100.0
1061,41.7,41.6,41.7,41.6,100.24038461538463
1062,41.6,41.5,41.6,41.5,100.2409638554217
1063,41.6,41.5,41.6,41.5,100.2409638554217
1064,41.6,41.6,41.6,41.6,100.0
1065,41.6,41.5,41.6,41.5,100.2409638554217
1066,41.6,41.7,41.6,41.7,99.76019184652279
1067,41.7,41.6,41.7,41.6,100.24038461538463
1068,41.6,41.5,41.6,41.5,100.2409638554217
1069,41.6,41.6,41.6,41.6,100.0
1070,41.6,41.6,41.6,41.6,100.0
1071,41.6,41.6,41.6,41.6,100.0
1072,41.6,41.6,41.6,41.6,100.0
1073,41.5,41.5,41.5,41.5,100.0
1074,41.6,41.6,41.6,41.6,100.0
1075,41.6,41.7,41.6,41.7,99.76019184652279
1076,41.6,41.5,41.6,41.5,100.2409638554217
1077,41.5,41.5,41.5,41.5,100.0
1078,41.5,41.5,41.5,41.5,100.0
1079,41.5,41.6,41.5,41.6,99.75961538461539
1080,41.5,41.5,41.5,41.5,100.0
1081,41.5,41.6,41.5,41.6,99.75961538461539
1082,41.6,41.6,41.6,41.6,100.0
1083,41.6,41.6,41.6,41.6,100.0
1084,41.6,41.6,41.6,41.6,100.0
1085,41.5,41.6,41.5,41.6,99.75961538461539
1086,41.6,41.6,41.6,41.6,100.0
1087,41.6,41.6,41.6,41.6,100.0
1088,41.6,41.6,41.6,41.6,100.0
1089,41.6,41.6,41.6,41.6,100.0
1090,41.6,41.6,41.6,41.6,100.0
1091,41.6,41.5,41.6,41.5,100.2409638554217
1092,41.5,41.7,41.5,41.7,99.52038369304556
1093,41.7,41.6,41.7,41.6,100.24038461538463
1094,41.6,41.6,41.6,41.6,100.0
1095,41.6,41.6,41.6,41.6,100.0
1096,41.6,41.6,41.6,41.6,100.0
1097,41.6,41.6,41.6,41.6,100.0
1098,41.6,41.6,41.6,41.6,100.0
1099,41.6,41.6,41.6,41.6,100.0
1100,41.6,41.6,41.6,41.6,100.0
1101,41.5,41.5,41.5,41.5,100.0
1102,41.6,41.5,41.6,41.5,100.2409638554217
1103,41.5,41.5,41.5,41.5,100.0
1104,41.5,41.6,41.5,41.6,99.75961538461539
1105,41.6,41.6,41.6,41.6,100.0
1106,41.6,41.5,41.6,41.5,100.2409638554217
1107,41.6,41.6,41.6,41.6,100.0
1108,41.5,41.5,41.5,41.5,100.0
1109,41.6,41.5,41.6,41.5,100.2409638554217
1110,41.5,41.6,41.5,41.6,99.75961538461539
1111,41.6,41.6,41.6,41.6,100.0
1112,41.6,41.6,41.6,41.6,100.0
1113,41.6,41.6,41.6,41.6,100.0
1114,41.6,41.6,41.6,41.6,100.0
1115,41.6,41.5,41.6,41.5,100.2409638554217
1116,41.6,41.6,41.6,41.6,100.0
1117,41.6,41.6,41.6,41.6,100.0
1118,41.6,41.6,41.6,41.6,100.0
1119,41.7,41.7,41.7,41.7,100.0
1120,41.6,41.5,41.6,41.5,100.2409638554217
1121,41.6,41.6,41.6,41.6,100.0
1122,41.6,41.6,41.6,41.6,100.0
1123,41.6,41.5,41.6,41.5,100.2409638554217
1124,41.5,41.5,41.5,41.5,100.0
1125,41.6,41.5,41.6,41.5,100.2409638554217
1126,41.5,41.5,41.5,41.5,100.0
1127,41.6,41.6,41.6,41.6,100.0
1128,41.6,41.6,41.6,41.6,100.0
1129,41.6,41.5,41.6,41.5,100.2409638554217
1130,41.6,41.5,41.6,41.5,100.2409638554217
1131,41.6,41.6,41.6,41.6,100.0
1132,41.6,41.5,41.6,41.5,100.2409638554217
1133,41.6,41.6,41.6,41.6,100.0
1134,41.6,41.5,41.6,41.5,100.2409638554217
1135,41.6,41.5,41.6,41.5,100.2409638554217
1136,41.5,41.5,41.5,41.5,100.0
1137,41.6,41.5,41.6,41.5,100.2409638554217
1138,41.5,41.5,41.5,41.5,100.0
1139,41.5,41.5,41.5,41.5,100.0
1140,41.6,41.5,41.6,41.5,100.2409638554217
1141,41.6,41.6,41.6,41.6,100.0
1142,41.5,41.5,41.5,41.5,100.0
1143,41.6,41.6,41.6,41.6,100.0
1144,41.6,41.6,41.6,41.6,100.0
1145,41.6,41.6,41.6,41.6,100.0
1146,41.8,41.8,41.8,41.8,100.0
1147,41.6,41.6,41.6,41.6,100.0
1148,41.6,41.6,41.6,41.6,100.0
1149,41.6,41.6,41.6,41.6,100.0
1150,41.6,41.6,41.6,41.6,100.0
1151,41.6,41.6,41.6,41.6,100.0
1152,41.6,41.6,41.6,41.6,100.0
1153,41.6,41.6,41.6,41.6,100.0
1154,41.6,41.6,41.6,41.6,100.0
1155,41.7,41.6,41.7,41.6,100.24038461538463
1156,41.6,41.6,41.6,41.6,100.0
1157,41.6,41.6,41.6,41.6,100.0
1158,41.6,41.6,41.6,41.6,100.0
1159,41.6,41.6,41.6,41.6,100.0
1160,41.6,41.6,41.6,41.6,100.0
1161,41.6,41.6,41.6,41.6,100.0
1162,41.6,41.6,41.6,41.6,100.0
1163,41.6,41.6,41.6,41.6,100.0
1164,41.5,41.5,41.5,41.5,100.0
1165,41.6,41.6,41.6,41.6,100.0
1166,41.6,41.6,41.6,41.6,100.0
1167,41.6,41.6,41.6,41.6,100.0
1168,41.6,41.6,41.6,41.6,100.0
1169,41.6,41.6,41.6,41.6,100.0
1170,41.6,41.6,41.6,41.6,100.0
1171,41.6,41.6,41.6,41.6,100.0
1172,41.7,41.8,41.7,41.8,99.76076555023926
1173,41.7,41.6,41.7,41.6,100.24038461538463
1174,41.6,41.6,41.6,41.6,100.0
1175,41.6,41.6,41.6,41.6,100.0
1176,41.6,41.6,41.6,41.6,100.0
1177,41.6,41.6,41.6,41.6,100.0
1178,41.5,41.5,41.5,41.5,100.0
1179,41.6,41.6,41.6,41.6,100.0
1180,41.6,41.6,41.6,41.6,100.0
