charge_depth_mAh_cm2,tau_s,gamma_ohm
0.69942,1.264213e-02,1.475725e+02
0.69942,1.418470e-02,1.514751e+02
0.69942,1.591549e-02,1.554147e+02
0.69942,1.785748e-02,1.594926e+02
0.69942,2.003642e-02,1.638173e+02
0.69942,2.248123e-02,1.685027e+02
0.69942,2.522436e-02,1.736661e+02
0.69942,2.830220e-02,1.794265e+02
0.69942,3.175559e-02,1.859025e+02
0.69942,3.563035e-02,1.932106e+02
0.69942,3.997791e-02,2.014633e+02
0.69942,4.485596e-02,2.107679e+02
0.69942,5.032921e-02,2.212248e+02
0.69942,5.647030e-02,2.329261e+02
0.69942,6.336072e-02,2.459547e+02
0.69942,7.109190e-02,2.603837e+02
0.69942,7.976643e-02,2.762748e+02
0.69942,8.949940e-02,2.936789e+02
0.69942,1.004200e-01,3.126348e+02
0.69942,1.126731e-01,3.331696e+02
0.69942,1.264213e-01,3.552988e+02
0.69942,1.418470e-01,3.790263e+02
0.69942,1.591549e-01,4.043448e+02
0.69942,1.785748e-01,4.312364e+02
0.69942,2.003642e-01,4.596733e+02
0.69942,2.248123e-01,4.896186e+02
0.69942,2.522436e-01,5.210270e+02
0.69942,2.830220e-01,5.538460e+02
0.69942,3.175559e-01,5.880167e+02
0.69942,3.563035e-01,6.234748e+02
0.69942,3.997791e-01,6.601520e+02
0.69942,4.485596e-01,6.979765e+02
0.69942,5.032921e-01,7.368747e+02
0.69942,5.647030e-01,7.767715e+02
0.69942,6.336072e-01,8.175918e+02
0.69942,7.109190e-01,8.592610e+02
0.69942,7.976643e-01,9.017060e+02
0.69942,8.949940e-01,9.448559e+02
0.69942,1.004200e+00,9.886423e+02
0.69942,1.126731e+00,1.033000e+03
0.69942,1.264213e+00,1.077868e+03
0.69942,1.418470e+00,1.123188e+03
0.69942,1.591549e+00,1.168908e+03
0.69942,1.785748e+00,1.214976e+03
0.69942,2.003642e+00,1.261349e+03
0.69942,2.248123e+00,1.307986e+03
0.69942,2.522436e+00,1.354848e+03
0.69942,2.830220e+00,1.401903e+03
0.69942,3.175559e+00,1.449121e+03
0.69942,3.563035e+00,1.496476e+03
0.69942,3.997791e+00,1.543944e+03
0.69942,4.485596e+00,1.591505e+03
0.69942,5.032921e+00,1.639142e+03
0.69942,5.647030e+00,1.686839e+03
0.69942,6.336072e+00,1.734583e+03
0.69942,7.109190e+00,1.782363e+03
0.69942,7.976643e+00,1.830171e+03
0.69942,8.949940e+00,1.877998e+03
0.69942,1.004200e+01,1.925838e+03
0.69942,1.126731e+01,1.973687e+03
0.69942,1.264213e+01,2.021540e+03
0.69942,1.418470e+01,2.069396e+03
0.69942,1.591549e+01,2.117253e+03
0.73272,1.591549e-07,0.000000e+00
0.73272,1.785748e-07,0.000000e+00
0.73272,2.003642e-07,0.000000e+00
0.73272,2.248123e-07,0.000000e+00
0.73272,2.522436e-07,0.000000e+00
0.73272,2.830220e-07,0.000000e+00
0.73272,3.175559e-07,0.000000e+00
0.73272,3.563035e-07,0.000000e+00
0.73272,3.997791e-07,0.000000e+00
0.73272,4.485596e-07,0.000000e+00
0.73272,5.032921e-07,0.000000e+00
0.73272,5.647030e-07,0.000000e+00
0.73272,6.336072e-07,0.000000e+00
0.73272,7.109190e-07,0.000000e+00
0.73272,7.976643e-07,0.000000e+00
0.73272,8.949940e-07,0.000000e+00
0.73272,1.004200e-06,0.000000e+00
0.73272,1.126731e-06,0.000000e+00
0.73272,1.264213e-06,0.000000e+00
0.73272,1.418470e-06,0.000000e+00
0.73272,1.591549e-06,0.000000e+00
0.73272,1.785748e-06,0.000000e+00
0.73272,2.003642e-06,0.000000e+00
0.73272,2.248123e-06,0.000000e+00
0.73272,2.522436e-06,0.000000e+00
0.73272,2.830220e-06,0.000000e+00
0.73272,3.175559e-06,0.000000e+00
0.73272,3.563035e-06,0.000000e+00
0.73272,3.997791e-06,4.762009e-03
0.73272,4.485596e-06,2.572738e-02
0.73272,5.032921e-06,6.549251e-02
0.73272,5.647030e-06,1.206349e-01
0.73272,6.336072e-06,1.842588e-01
0.73272,7.109190e-06,2.481881e-01
0.73272,7.976643e-06,3.047565e-01
0.73272,8.949940e-06,3.481640e-01
0.73272,1.004200e-05,3.753941e-01
0.73272,1.126731e-05,3.866995e-01
0.73272,1.264213e-05,3.856873e-01
0.73272,1.418470e-05,3.790449e-01
0.73272,1.591549e-05,3.759623e-01
0.73272,1.785748e-05,3.873170e-01
0.73272,2.003642e-05,4.246923e-01
0.73272,2.248123e-05,4.993066e-01
0.73272,2.522436e-05,6.209316e-01
0.73272,2.830220e-05,7.968750e-01
0.73272,3.175559e-05,1.031101e+00
0.73272,3.563035e-05,1.323551e+00
0.73272,3.997791e-05,1.669725e+00
0.73272,4.485596e-05,2.060552e+00
0.73272,5.032921e-05,2.482591e+00
0.73272,5.647030e-05,2.918557e+00
0.73272,6.336072e-05,3.348177e+00
0.73272,7.109190e-05,3.749328e+00
0.73272,7.976643e-05,4.099424e+00
0.73272,8.949940e-05,4.376987e+00
0.73272,1.004200e-04,4.563309e+00
0.73272,1.126731e-04,4.644129e+00
0.73272,1.264213e-04,4.611227e+00
0.73272,1.418470e-04,4.463823e+00
0.73272,1.591549e-04,4.209705e+00
0.73272,1.785748e-04,3.865999e+00
0.73272,2.003642e-04,3.459504e+00
0.73272,2.248123e-04,3.026556e+00
0.73272,2.522436e-04,2.612410e+00
0.73272,2.830220e-04,2.270109e+00
0.73272,3.175559e-04,2.058926e+00
0.73272,3.563035e-04,2.042387e+00
0.73272,3.997791e-04,2.285991e+00
0.73272,4.485596e-04,2.854724e+00
0.73272,5.032921e-04,3.810464e+00
0.73272,5.647030e-04,5.209423e+00
0.73272,6.336072e-04,7.099732e+00
0.73272,7.109190e-04,9.519297e+00
0.73272,7.976643e-04,1.249401e+01
0.73272,8.949940e-04,1.603641e+01
0.73272,1.004200e-03,2.014487e+01
0.73272,1.126731e-03,2.480331e+01
0.73272,1.264213e-03,2.998151e+01
0.73272,1.418470e-03,3.563586e+01
0.73272,1.591549e-03,4.171078e+01
0.73272,1.785748e-03,4.814041e+01
0.73272,2.003642e-03,5.485082e+01
0.73272,2.248123e-03,6.176238e+01
0.73272,2.522436e-03,6.879245e+01
0.73272,2.830220e-03,7.585800e+01
0.73272,3.175559e-03,8.287841e+01
0.73272,3.563035e-03,8.977804e+01
0.73272,3.997791e-03,9.648868e+01
0.73272,4.485596e-03,1.029518e+02
0.73272,5.032921e-03,1.091203e+02
0.73272,5.647030e-03,1.149604e+02
0.73272,6.336072e-03,1.204525e+02
0.73272,7.109190e-03,1.255920e+02
0.73272,7.976643e-03,1.303900e+02
0.73272,8.949940e-03,1.348730e+02
0.73272,1.004200e-02,1.390827e+02
0.73272,1.126731e-02,1.430752e+02
0.73272,1.264213e-02,1.469202e+02
0.73272,1.418470e-02,1.506997e+02
0.73272,1.591549e-02,1.545064e+02
0.73272,1.785748e-02,1.584419e+02
0.73272,2.003642e-02,1.626153e+02
0.73272,2.248123e-02,1.671413e+02
0.73272,2.522436e-02,1.721378e+02
0.73272,2.830220e-02,1.777244e+02
0.73272,3.175559e-02,1.840206e+02
0.73272,3.563035e-02,1.911434e+02
0.73272,3.997791e-02,1.992063e+02
0.73272,4.485596e-02,2.083172e+02
0.73272,5.032921e-02,2.185772e+02
0.73272,5.647030e-02,2.300792e+02
0.73272,6.336072e-02,2.429069e+02
0.73272,7.109190e-02,2.571339e+02
0.73272,7.976643e-02,2.728227e+02
0.73272,8.949940e-02,2.900245e+02
0.73272,1.004200e-01,3.087790e+02
0.73272,1.126731e-01,3.291138e+02
0.73272,1.264213e-01,3.510447e+02
0.73272,1.418470e-01,3.745761e+02
0.73272,1.591549e-01,3.997011e+02
0.73272,1.785748e-01,4.264022e+02
0.73272,2.003642e-01,4.546519e+02
0.73272,2.248123e-01,4.844134e+02
0.73272,2.522436e-01,5.156418e+02
0.73272,2.830220e-01,5.482845e+02
0.73272,3.175559e-01,5.822828e+02
0.73272,3.563035e-01,6.175726e+02
0.73272,3.997791e-01,6.540853e+02
0.73272,4.485596e-01,6.917495e+02
0.73272,5.032921e-01,7.304910e+02
0.73272,5.647030e-01,7.702351e+02
0.73272,6.336072e-01,8.109062e+02
0.73272,7.109190e-01,8.524297e+02
0.73272,7.976643e-01,8.947323e+02
0.73272,8.949940e-01,9.377428e+02
0.73272,1.004200e+00,9.813927e+02
0.73272,1.126731e+00,1.025617e+03
0.73272,1.264213e+00,1.070353e+03
0.73272,1.418470e+00,1.115544e+03
0.73272,1.591549e+00,1.161136e+03
0.73272,1.785748e+00,1.207079e+03
0.73272,2.003642e+00,1.253327e+03
0.73272,2.248123e+00,1.299841e+03
0.73272,2.522436e+00,1.346581e+03
0.73272,2.830220e+00,1.393515e+03
0.73272,3.175559e+00,1.440613e+03
0.73272,3.563035e+00,1.487849e+03
0.73272,3.997791e+00,1.535198e+03
0.73272,4.485596e+00,1.582641e+03
0.73272,5.032921e+00,1.630160e+03
0.73272,5.647030e+00,1.677739e+03
0.73272,6.336072e+00,1.725366e+03
0.73272,7.109190e+00,1.773029e+03
0.73272,7.976643e+00,1.820719e+03
0.73272,8.949940e+00,1.868429e+03
0.73272,1.004200e+01,1.916153e+03
0.73272,1.126731e+01,1.963885e+03
0.73272,1.264213e+01,2.011621e+03
0.73272,1.418470e+01,2.059361e+03
0.73272,1.591549e+01,2.107101e+03
0.76603,1.591549e-07,0.000000e+00
0.76603,1.785748e-07,0.000000e+00
0.76603,2.003642e-07,0.000000e+00
0.76603,2.248123e-07,0.000000e+00
0.76603,2.522436e-07,0.000000e+00
0.76603,2.830220e-07,0.000000e+00
0.76603,3.175559e-07,0.000000e+00
0.76603,3.563035e-07,0.000000e+00
0.76603,3.997791e-07,0.000000e+00
0.76603,4.485596e-07,0.000000e+00
0.76603,5.032921e-07,0.000000e+00
0.76603,5.647030e-07,0.000000e+00
0.76603,6.336072e-07,0.000000e+00
0.76603,7.109190e-07,0.000000e+00
0.76603,7.976643e-07,0.000000e+00
0.76603,8.949940e-07,0.000000e+00
0.76603,1.004200e-06,0.000000e+00
0.76603,1.126731e-06,0.000000e+00
0.76603,1.264213e-06,0.000000e+00
0.76603,1.418470e-06,0.000000e+00
0.76603,1.591549e-06,0.000000e+00
0.76603,1.785748e-06,0.000000e+00
0.76603,2.003642e-06,0.000000e+00
0.76603,2.248123e-06,0.000000e+00
0.76603,2.522436e-06,0.000000e+00
0.76603,2.830220e-06,0.000000e+00
0.76603,3.175559e-06,0.000000e+00
0.76603,3.563035e-06,0.000000e+00
0.76603,3.997791e-06,5.614488e-03
0.76603,4.485596e-06,2.783454e-02
0.76603,5.032921e-06,6.889673e-02
0.76603,5.647030e-06,1.251084e-01
0.76603,6.336072e-06,1.893909e-01
0.76603,7.109190e-06,2.534692e-01
0.76603,7.976643e-06,3.096561e-01
0.76603,8.949940e-06,3.522013e-01
0.76603,1.004200e-05,3.781981e-01
0.76603,1.126731e-05,3.880576e-01
0.76603,1.264213e-05,3.855784e-01
0.76603,1.418470e-05,3.776567e-01
0.76603,1.591549e-05,3.736914e-01
0.76603,1.785748e-05,3.847519e-01
0.76603,2.003642e-05,4.225798e-01
0.76603,2.248123e-05,4.985058e-01
0.76603,2.522436e-05,6.223565e-01
0.76603,2.830220e-05,8.014328e-01
0.76603,3.175559e-05,1.039629e+00
0.76603,3.563035e-05,1.336758e+00
0.76603,3.997791e-05,1.688139e+00
0.76603,4.485596e-05,2.084486e+00
0.76603,5.032921e-05,2.512118e+00
0.76603,5.647030e-05,2.953507e+00
0.76603,6.336072e-05,3.388143e+00
0.76603,7.109190e-05,3.793696e+00
0.76603,7.976643e-05,4.147407e+00
0.76603,8.949940e-05,4.427671e+00
0.76603,1.004200e-04,4.615699e+00
0.76603,1.126731e-04,4.697199e+00
0.76603,1.264213e-04,4.663954e+00
0.76603,1.418470e-04,4.515227e+00
0.76603,1.591549e-04,4.258871e+00
0.76603,1.785748e-04,3.912087e+00
0.76603,2.003642e-04,3.501758e+00
0.76603,2.248123e-04,3.064308e+00
0.76603,2.522436e-04,2.645070e+00
0.76603,2.830220e-04,2.297170e+00
0.76603,3.175559e-04,2.079958e+00
0.76603,3.563035e-04,2.057044e+00
0.76603,3.997791e-04,2.294025e+00
0.76603,4.485596e-04,2.855997e+00
0.76603,5.032921e-04,3.804971e+00
0.76603,5.647030e-04,5.197316e+00
0.76603,6.336072e-04,7.081346e+00
0.76603,7.109190e-04,9.495165e+00
0.76603,7.976643e-04,1.246489e+01
0.76603,8.949940e-04,1.600329e+01
0.76603,1.004200e-03,2.010897e+01
0.76603,1.126731e-03,2.476609e+01
0.76603,1.264213e-03,2.994462e+01
0.76603,1.418470e-03,3.560117e+01
0.76603,1.591549e-03,4.168028e+01
0.76603,1.785748e-03,4.811624e+01
0.76603,2.003642e-03,5.483517e+01
0.76603,2.248123e-03,6.175749e+01
0.76603,2.522436e-03,6.880051e+01
0.76603,2.830220e-03,7.588117e+01
0.76603,3.175559e-03,8.291873e+01
0.76603,3.563035e-03,8.983738e+01
0.76603,3.997791e-03,9.656873e+01
0.76603,4.485596e-03,1.030540e+02
0.76603,5.032921e-03,1.092458e+02
0.76603,5.647030e-03,1.151100e+02
0.76603,6.336072e-03,1.206267e+02
0.76603,7.109190e-03,1.257908e+02
0.76603,7.976643e-03,1.306130e+02
0.76603,8.949940e-03,1.351192e+02
0.76603,1.004200e-02,1.393507e+02
0.76603,1.126731e-02,1.433630e+02
0.76603,1.264213e-02,1.472254e+02
0.76603,1.418470e-02,1.510191e+02
0.76603,1.591549e-02,1.548363e+02
0.76603,1.785748e-02,1.587783e+02
0.76603,2.003642e-02,1.629537e+02
0.76603,2.248123e-02,1.674766e+02
0.76603,2.522436e-02,1.724647e+02
0.76603,2.830220e-02,1.780374e+02
0.76603,3.175559e-02,1.843137e+02
0.76603,3.563035e-02,1.914108e+02
0.76603,3.997791e-02,1.994421e+02
0.76603,4.485596e-02,2.085155e+02
0.76603,5.032921e-02,2.187323e+02
0.76603,5.647030e-02,2.301855e+02
0.76603,6.336072e-02,2.429592e+02
0.76603,7.109190e-02,2.571273e+02
0.76603,7.976643e-02,2.727527e+02
0.76603,8.949940e-02,2.898872e+02
0.76603,1.004200e-01,3.085707e+02
0.76603,1.126731e-01,3.288315e+02
0.76603,1.264213e-01,3.506860e+02
0.76603,1.418470e-01,3.741390e+02
0.76603,1.591549e-01,3.991841e+02
0.76603,1.785748e-01,4.258044e+02
0.76603,2.003642e-01,4.539727e+02
0.76603,2.248123e-01,4.836529e+02
0.76603,2.522436e-01,5.148002e+02
0.76603,2.830220e-01,5.473627e+02
0.76603,3.175559e-01,5.812817e+02
0.76603,3.563035e-01,6.164935e+02
0.76603,3.997791e-01,6.529297e+02
0.76603,4.485596e-01,6.905190e+02
0.76603,5.032921e-01,7.291874e+02
0.76603,5.647030e-01,7.688602e+02
0.76603,6.336072e-01,8.094619e+02
0.76603,7.109190e-01,8.509178e+02
0.76603,7.976643e-01,8.931547e+02
0.76603,8.949940e-01,9.361013e+02
0.76603,1.004200e+00,9.796889e+02
0.76603,1.126731e+00,1.023852e+03
0.76603,1.264213e+00,1.068530e+03
0.76603,1.418470e+00,1.113663e+03
0.76603,1.591549e+00,1.159198e+03
0.76603,1.785748e+00,1.205086e+03
0.76603,2.003642e+00,1.251281e+03
0.76603,2.248123e+00,1.297741e+03
0.76603,2.522436e+00,1.344429e+03
0.76603,2.830220e+00,1.391312e+03
0.76603,3.175559e+00,1.438359e+03
0.76603,3.563035e+00,1.485544e+03
0.76603,3.997791e+00,1.532843e+03
0.76603,4.485596e+00,1.580237e+03
0.76603,5.032921e+00,1.627707e+03
0.76603,5.647030e+00,1.675237e+03
0.76603,6.336072e+00,1.722815e+03
0.76603,7.109190e+00,1.770430e+03
0.76603,7.976643e+00,1.818072e+03
0.76603,8.949940e+00,1.865734e+03
0.76603,1.004200e+01,1.913409e+03
0.76603,1.126731e+01,1.961093e+03
0.76603,1.264213e+01,2.008781e+03
0.76603,1.418470e+01,2.056472e+03
0.76603,1.591549e+01,2.104164e+03
0.79933,1.591549e-07,0.000000e+00
0.79933,1.785748e-07,0.000000e+00
0.79933,2.003642e-07,0.000000e+00
0.79933,2.248123e-07,0.000000e+00
0.79933,2.522436e-07,0.000000e+00
0.79933,2.830220e-07,0.000000e+00
0.79933,3.175559e-07,0.000000e+00
0.79933,3.563035e-07,0.000000e+00
0.79933,3.997791e-07,0.000000e+00
0.79933,4.485596e-07,0.000000e+00
0.79933,5.032921e-07,0.000000e+00
0.79933,5.647030e-07,0.000000e+00
0.79933,6.336072e-07,0.000000e+00
0.79933,7.109190e-07,0.000000e+00
0.79933,7.976643e-07,0.000000e+00
0.79933,8.949940e-07,0.000000e+00
0.79933,1.004200e-06,0.000000e+00
0.79933,1.126731e-06,0.000000e+00
0.79933,1.264213e-06,0.000000e+00
0.79933,1.418470e-06,0.000000e+00
0.79933,1.591549e-06,0.000000e+00
0.79933,1.785748e-06,0.000000e+00
0.79933,2.003642e-06,0.000000e+00
0.79933,2.248123e-06,0.000000e+00
0.79933,2.522436e-06,0.000000e+00
0.79933,2.830220e-06,0.000000e+00
0.79933,3.175559e-06,0.000000e+00
0.79933,3.563035e-06,0.000000e+00
0.79933,3.997791e-06,5.768555e-03
0.79933,4.485596e-06,2.811422e-02
0.79933,5.032921e-06,6.920222e-02
0.79933,5.647030e-06,1.253471e-01
0.79933,6.336072e-06,1.895252e-01
0.79933,7.109190e-06,2.535364e-01
0.79933,7.976643e-06,3.097651e-01
0.79933,8.949940e-06,3.525119e-01
0.79933,1.004200e-05,3.788896e-01
0.79933,1.126731e-05,3.892928e-01
0.79933,1.264213e-05,3.874712e-01
0.79933,1.418470e-05,3.802475e-01
0.79933,1.591549e-05,3.769362e-01
0.79933,1.785748e-05,3.885259e-01
0.79933,2.003642e-05,4.266981e-01
0.79933,2.248123e-05,5.027559e-01
0.79933,2.522436e-05,6.265423e-01
0.79933,2.830220e-05,8.054209e-01
0.79933,3.175559e-05,1.043393e+00
0.79933,3.563035e-05,1.340417e+00
0.79933,3.997791e-05,1.691978e+00
0.79933,4.485596e-05,2.088956e+00
0.79933,5.032921e-05,2.517825e+00
0.79933,5.647030e-05,2.961171e+00
0.79933,6.336072e-05,3.398544e+00
0.79933,7.109190e-05,3.807601e+00
0.79933,7.976643e-05,4.165500e+00
0.79933,8.949940e-05,4.450470e+00
0.79933,1.004200e-04,4.643490e+00
0.79933,1.126731e-04,4.729980e+00
0.79933,1.264213e-04,4.701401e+00
0.79933,1.418470e-04,4.556680e+00
0.79933,1.591549e-04,4.303351e+00
0.79933,1.785748e-04,3.958334e+00
0.79933,2.003642e-04,3.548292e+00
0.79933,2.248123e-04,3.109503e+00
0.79933,2.522436e-04,2.687246e+00
0.79933,2.830220e-04,2.334684e+00
0.79933,3.175559e-04,2.111297e+00
0.79933,3.563035e-04,2.080910e+00
0.79933,3.997791e-04,2.309404e+00
0.79933,4.485596e-04,2.862216e+00
0.79933,5.032921e-04,3.801736e+00
0.79933,5.647030e-04,5.184729e+00
0.79933,6.336072e-04,7.059906e+00
0.79933,7.109190e-04,9.465751e+00
0.79933,7.976643e-04,1.242872e+01
0.79933,8.949940e-04,1.596191e+01
0.79933,1.004200e-03,2.006416e+01
0.79933,1.126731e-03,2.471985e+01
0.79933,1.264213e-03,2.989909e+01
0.79933,1.418470e-03,3.555861e+01
0.79933,1.591549e-03,4.164303e+01
0.79933,1.785748e-03,4.808664e+01
0.79933,2.003642e-03,5.481559e+01
0.79933,2.248123e-03,6.175025e+01
0.79933,2.522436e-03,6.880787e+01
0.79933,2.830220e-03,7.590529e+01
0.79933,3.175559e-03,8.296159e+01
0.79933,3.563035e-03,8.990075e+01
0.79933,3.997791e-03,9.665406e+01
0.79933,4.485596e-03,1.031623e+02
0.79933,5.032921e-03,1.093777e+02
0.79933,5.647030e-03,1.152654e+02
0.79933,6.336072e-03,1.208047e+02
0.79933,7.109190e-03,1.259898e+02
0.79933,7.976643e-03,1.308304e+02
0.79933,8.949940e-03,1.353515e+02
0.79933,1.004200e-02,1.395932e+02
0.79933,1.126731e-02,1.436101e+02
0.79933,1.264213e-02,1.474704e+02
0.79933,1.418470e-02,1.512544e+02
0.79933,1.591549e-02,1.550533e+02
0.79933,1.785748e-02,1.589676e+02
0.79933,2.003642e-02,1.631053e+02
0.79933,2.248123e-02,1.675799e+02
0.79933,2.522436e-02,1.725086e+02
0.79933,2.830220e-02,1.780105e+02
0.79933,3.175559e-02,1.842046e+02
0.79933,3.563035e-02,1.912082e+02
0.79933,3.997791e-02,1.991346e+02
0.79933,4.485596e-02,2.080922e+02
0.79933,5.032921e-02,2.181826e+02
0.79933,5.647030e-02,2.294997e+02
0.79933,6.336072e-02,2.421278e+02
0.79933,7.109190e-02,2.561417e+02
0.79933,7.976643e-02,2.716052e+02
0.79933,8.949940e-02,2.885707e+02
0.79933,1.004200e-01,3.070793e+02
0.79933,1.126731e-01,3.271599e+02
0.79933,1.264213e-01,3.488298e+02
0.79933,1.418470e-01,3.720948e+02
0.79933,1.591549e-01,3.969493e+02
0.79933,1.785748e-01,4.233772e+02
0.79933,2.003642e-01,4.513522e+02
0.79933,2.248123e-01,4.808386e+02
0.79933,2.522436e-01,5.117926e+02
0.79933,2.830220e-01,5.441625e+02
0.79933,3.175559e-01,5.778905e+02
0.79933,3.563035e-01,6.129130e+02
0.79933,3.997791e-01,6.491622e+02
0.79933,4.485596e-01,6.865668e+02
0.79933,5.032921e-01,7.250533e+02
0.79933,5.647030e-01,7.645468e+02
0.79933,6.336072e-01,8.049722e+02
0.79933,7.109190e-01,8.462548e+02
0.79933,7.976643e-01,8.883211e+02
0.79933,8.949940e-01,9.311000e+02
0.79933,1.004200e+00,9.745226e+02
0.79933,1.126731e+00,1.018523e+03
0.79933,1.264213e+00,1.063041e+03
0.79933,1.418470e+00,1.108016e+03
0.79933,1.591549e+00,1.153396e+03
0.79933,1.785748e+00,1.199130e+03
0.79933,2.003642e+00,1.245172e+03
0.79933,2.248123e+00,1.291482e+03
0.79933,2.522436e+00,1.338020e+03
0.79933,2.830220e+00,1.384755e+03
0.79933,3.175559e+00,1.431655e+03
0.79933,3.563035e+00,1.478693e+03
0.79933,3.997791e+00,1.525847e+03
0.79933,4.485596e+00,1.573095e+03
0.79933,5.032921e+00,1.620421e+03
0.79933,5.647030e+00,1.667807e+03
0.79933,6.336072e+00,1.715241e+03
0.79933,7.109190e+00,1.762712e+03
0.79933,7.976643e+00,1.810211e+03
0.79933,8.949940e+00,1.857729e+03
0.79933,1.004200e+01,1.905261e+03
0.79933,1.126731e+01,1.952801e+03
0.79933,1.264213e+01,2.000347e+03
0.79933,1.418470e+01,2.047895e+03
0.79933,1.591549e+01,2.095444e+03
0.83264,1.591549e-07,0.000000e+00
0.83264,1.785748e-07,0.000000e+00
0.83264,2.003642e-07,0.000000e+00
0.83264,2.248123e-07,0.000000e+00
0.83264,2.522436e-07,0.000000e+00
0.83264,2.830220e-07,0.000000e+00
0.83264,3.175559e-07,0.000000e+00
0.83264,3.563035e-07,0.000000e+00
0.83264,3.997791e-07,0.000000e+00
0.83264,4.485596e-07,0.000000e+00
0.83264,5.032921e-07,0.000000e+00
0.83264,5.647030e-07,0.000000e+00
0.83264,6.336072e-07,0.000000e+00
0.83264,7.109190e-07,0.000000e+00
0.83264,7.976643e-07,0.000000e+00
0.83264,8.949940e-07,0.000000e+00
0.83264,1.004200e-06,0.000000e+00
0.83264,1.126731e-06,0.000000e+00
0.83264,1.264213e-06,0.000000e+00
0.83264,1.418470e-06,0.000000e+00
0.83264,1.591549e-06,0.000000e+00
0.83264,1.785748e-06,0.000000e+00
0.83264,2.003642e-06,0.000000e+00
0.83264,2.248123e-06,0.000000e+00
0.83264,2.522436e-06,0.000000e+00
0.83264,2.830220e-06,0.000000e+00
0.83264,3.175559e-06,0.000000e+00
0.83264,3.563035e-06,0.000000e+00
0.83264,3.997791e-06,7.193509e-03
0.83264,4.485596e-06,3.179579e-02
0.83264,5.032921e-06,7.549176e-02
0.83264,5.647030e-06,1.342186e-01
0.83264,6.336072e-06,2.006688e-01
0.83264,7.109190e-06,2.664415e-01
0.83264,7.976643e-06,3.237946e-01
0.83264,8.949940e-06,3.669665e-01
0.83264,1.004200e-05,3.930624e-01
0.83264,1.126731e-05,4.025155e-01
0.83264,1.264213e-05,3.991501e-01
0.83264,1.418470e-05,3.898919e-01
0.83264,1.591549e-05,3.841779e-01
0.83264,1.785748e-05,3.931315e-01
0.83264,2.003642e-05,4.285747e-01
0.83264,2.248123e-05,5.019520e-01
0.83264,2.522436e-05,6.232443e-01
0.83264,2.830220e-05,7.999479e-01
0.83264,3.175559e-05,1.036191e+00
0.83264,3.563035e-05,1.332053e+00
0.83264,3.997791e-05,1.683134e+00
0.83264,4.485596e-05,2.080430e+00
0.83264,5.032921e-05,2.510523e+00
0.83264,5.647030e-05,2.956102e+00
0.83264,6.336072e-05,3.396814e+00
0.83264,7.109190e-05,3.810399e+00
0.83264,7.976643e-05,4.174067e+00
0.83264,8.949940e-05,4.466070e+00
0.83264,1.004200e-04,4.667356e+00
0.83264,1.126731e-04,4.763247e+00
0.83264,1.264213e-04,4.745031e+00
0.83264,1.418470e-04,4.611367e+00
0.83264,1.591549e-04,4.369423e+00
0.83264,1.785748e-04,4.035657e+00
0.83264,2.003642e-04,3.636172e+00
0.83264,2.248123e-04,3.206617e+00
0.83264,2.522436e-04,2.791583e+00
0.83264,2.830220e-04,2.443531e+00
0.83264,3.175559e-04,2.221254e+00
0.83264,3.563035e-04,2.187954e+00
0.83264,3.997791e-04,2.408994e+00
0.83264,4.485596e-04,2.949439e+00
0.83264,5.032921e-04,3.871493e+00
0.83264,5.647030e-04,5.231947e+00
0.83264,6.336072e-04,7.079769e+00
0.83264,7.109190e-04,9.453940e+00
0.83264,7.976643e-04,1.238165e+01
0.83264,8.949940e-04,1.587692e+01
0.83264,1.004200e-03,1.993975e+01
0.83264,1.126731e-03,2.455575e+01
0.83264,1.264213e-03,2.969640e+01
0.83264,1.418470e-03,3.531978e+01
0.83264,1.591549e-03,4.137187e+01
0.83264,1.785748e-03,4.778819e+01
0.83264,2.003642e-03,5.449597e+01
0.83264,2.248123e-03,6.141645e+01
0.83264,2.522436e-03,6.846748e+01
0.83264,2.830220e-03,7.556621e+01
0.83264,3.175559e-03,8.263175e+01
0.83264,3.563035e-03,8.958779e+01
0.83264,3.997791e-03,9.636502e+01
0.83264,4.485596e-03,1.029034e+02
0.83264,5.032921e-03,1.091540e+02
0.83264,5.647030e-03,1.150807e+02
0.83264,6.336072e-03,1.206614e+02
0.83264,7.109190e-03,1.258887e+02
0.83264,7.976643e-03,1.307709e+02
0.83264,8.949940e-03,1.353313e+02
0.83264,1.004200e-02,1.396085e+02
0.83264,1.126731e-02,1.436558e+02
0.83264,1.264213e-02,1.475398e+02
0.83264,1.418470e-02,1.513397e+02
0.83264,1.591549e-02,1.551456e+02
0.83264,1.785748e-02,1.590571e+02
0.83264,2.003642e-02,1.631813e+02
0.83264,2.248123e-02,1.676310e+02
0.83264,2.522436e-02,1.725232e+02
0.83264,2.830220e-02,1.779765e+02
0.83264,3.175559e-02,1.841099e+02
0.83264,3.563035e-02,1.910405e+02
0.83264,3.997791e-02,1.988819e+02
0.83264,4.485596e-02,2.077428e+02
0.83264,5.032921e-02,2.177252e+02
0.83264,5.647030e-02,2.289233e+02
0.83264,6.336072e-02,2.414223e+02
0.83264,7.109190e-02,2.552976e+02
0.83264,7.976643e-02,2.706136e+02
0.83264,8.949940e-02,2.874237e+02
0.83264,1.004200e-01,3.057697e+02
0.83264,1.126731e-01,3.256815e+02
0.83264,1.264213e-01,3.471772e+02
